fid;P50
24600;17.638182
24601;18.994492
24602;20.645084
24603;19.62586
24604;18.201345
24605;17.357634
24606;17.270313
24607;15.413543
24608;15.403453
24609;16.663593
24610;14.368463
24611;12.230576
24612;12.491116
24613;12.257917
24614;11.443326
24615;12.019735
24616;12.562628
24617;11.780846
24618;12.843443
24619;15.239161
24620;16.73402
24621;17.38352
24622;16.845131
24623;16.170864
24624;14.700535
24625;13.456903
24626;11.582887
24627;0.902127
24628;1.056492
24629;1.13092
24630;1.294877
24631;1.449921
24632;1.578582
24633;1.568289
24634;1.603218
24635;1.575386
24636;1.509788
24637;1.501839
24638;1.420478
24639;1.486134
24640;1.623732
24641;10.868169
24642;10.675412
24643;12.351368
24644;13.585215
24645;13.049984
24646;9.728548
24647;1.020487
24648;1.022066
24649;1.344328
24650;0.013711
24651;0.177184
24652;0.259463
24653;0.425404
24654;0.528232
24655;0.645444
24656;0.67374
24657;0.653239
24658;0.605314
24659;0.655499
24660;0.780839
24661;0.71968
24662;0.785307
24663;0.873598
24664;1.032437
24665;1.111982
24666;1.117558
24667;1.187301
24668;1.270326
24669;1.25531
24670;1.19113
24671;1.223823
24672;1.294905
24673;1.355833
24674;1.331199
24675;1.386253
24676;1.220509
24677;1.140178
24678;1.076539
24679;1.078572
24680;1.095014
24681;1.034919
24682;0.992846
24683;1.017411
24684;1.008624
24685;0.928206
24686;0.86483
24687;3.62395
24688;3.505599
24689;3.568815
24690;3.650536
24691;3.480454
24692;3.475052
24693;3.676093
24694;1.391702
24695;1.484159
24696;1.582361
24697;3.022343
24698;3.271976
24699;4.936261
24700;5.441226
24701;5.846653
24702;15.835974
24703;16.926109
24704;17.395414
24705;19.409353
24706;19.188095
24707;18.635096
24708;17.526272
24709;17.398745
24710;16.776842
24711;17.589319
24712;15.707224
24713;15.002341
24714;13.920193
24715;12.521973
24716;11.344591
24717;11.863174
24718;12.893835
24719;12.770114
24720;13.390916
24721;14.859618
24722;15.630378
24723;16.29557
24724;16.423243
24725;16.054333
24726;15.154698
24727;14.049029
24728;12.725676
24729;1.041481
24730;1.208557
24731;1.281643
24732;1.396993
24733;1.629505
24734;1.682911
24735;1.725843
24736;1.737099
24737;1.79638
24738;1.799109
24739;1.676072
24740;1.613181
24741;1.570423
24742;1.683172
24743;1.550687
24744;12.30798
24745;14.88266
24746;14.873884
24747;16.210764
24748;14.538929
24749;9.022254
24750;1.052818
24751;0.824823
24752;0.056101
24753;0.031448
24754;0.381187
24755;0.555231
24756;0.513038
24757;0.49443
24758;0.532455
24759;0.515928
24760;0.569549
24761;0.63736
24762;0.742375
24763;0.742388
24764;0.86254
24765;1.007108
24766;0.961539
24767;0.936811
24768;1.173661
24769;1.233728
24770;1.302887
24771;1.179558
24772;1.117955
24773;1.209937
24774;1.328533
24775;1.238707
24776;1.225051
24777;1.150125
24778;0.952393
24779;1.021061
24780;1.123638
24781;1.084849
24782;1.044544
24783;0.992966
24784;1.029214
24785;1.136358
24786;1.05629
24787;1.001116
24788;0.972454
24789;1.028254
24790;3.269627
24791;3.289865
24792;3.354875
24793;3.417151
24794;3.454178
24795;1.349783
24796;1.44043
24797;1.479555
24798;3.389707
24799;4.704706
24800;5.409365
24801;5.034859
24802;5.355358
24803;4.653594
24804;3.444478
24805;0.530892
24806;18.385685
24807;19.212374
24808;19.278982
24809;18.387449
24810;19.124714
24811;18.66363
24812;18.502962
24813;16.587961
24814;17.382454
24815;15.72175
24816;12.597073
24817;12.032556
24818;12.406638
24819;13.276546
24820;13.375181
24821;13.618032
24822;15.154738
24823;16.619005
24824;16.742775
24825;16.589628
24826;16.062994
24827;14.662978
24828;13.801996
24829;13.100039
24830;1.167814
24831;1.303683
24832;1.482969
24833;1.58884
24834;1.771784
24835;1.800362
24836;1.908903
24837;1.917705
24838;1.953196
24839;1.886844
24840;1.789819
24841;1.762803
24842;1.625599
24843;1.663477
24844;1.538925
24845;14.611437
24846;16.107922
24847;17.084387
24848;18.917549
24849;17.976727
24850;12.324858
24851;9.298219
24852;0.849539
24853;0.101165
24854;1.633531
24855;0.567107
24856;0.002691
24857;0.037208
24858;0.254857
24859;0.473327
24860;0.520227
24861;0.471039
24862;0.399896
24863;0.408371
24864;0.478547
24865;0.52525
24866;0.623617
24867;0.705949
24868;0.769036
24869;0.793874
24870;0.933614
24871;0.869022
24872;0.90018
24873;1.049019
24874;1.153774
24875;1.15512
24876;1.069391
24877;1.05293
24878;1.13086
24879;1.244293
24880;1.198136
24881;1.101284
24882;1.07115
24883;0.968001
24884;1.139381
24885;1.26425
24886;1.211459
24887;1.083741
24888;1.00235
24889;1.0498
24890;1.071765
24891;1.030802
24892;1.094834
24893;1.234979
24894;1.19653
24895;1.197019
24896;3.04186
24897;3.159147
24898;3.05261
24899;3.199133
24900;1.278454
24901;1.387935
24902;1.292071
24903;3.095851
24904;4.512444
24905;5.180594
24906;5.618855
24907;6.136853
24908;4.083481
24909;1.463192
24910;0.690353
24911;0.456013
24912;15.766716
24913;17.659931
24914;18.719473
24915;19.596827
24916;19.865925
24917;19.952742
24918;17.246929
24919;16.563503
24920;14.923493
24921;14.020473
24922;14.784889
24923;13.896025
24924;13.85216
24925;14.266126
24926;14.172359
24927;15.285396
24928;15.985412
24929;16.993647
24930;16.566322
24931;15.872339
24932;14.603113
24933;13.79612
24934;12.667674
24935;11.114428
24936;1.355892
24937;1.548947
24938;1.728202
24939;1.838504
24940;1.966719
24941;1.983655
24942;2.080114
24943;2.011593
24944;1.985688
24945;1.970146
24946;1.890413
24947;1.772229
24948;1.630948
24949;1.686275
24950;1.752863
24951;19.209187
24952;20.898689
24953;20.332327
24954;19.613659
24955;15.160158
24956;12.998897
24957;1.0442
24958;0.771942
24959;1.766797
24960;1.450784
24961;0.169216
24962;0.249924
24963;0.236785
24964;0.353915
24965;0.473998
24966;0.459001
24967;0.374709
24968;0.367107
24969;0.411672
24970;0.446304
24971;0.409556
24972;0.524979
24973;0.627629
24974;0.662303
24975;0.679405
24976;0.697801
24977;0.676675
24978;0.773744
24979;0.911207
24980;1.002559
24981;1.008447
24982;1.001419
24983;1.001665
24984;1.125804
24985;1.165161
24986;1.103807
24987;1.028141
24988;0.987727
24989;1.019487
24990;1.181918
24991;1.250343
24992;1.106938
24993;1.041009
24994;0.941762
24995;1.000274
24996;0.954335
24997;0.966106
24998;1.112753
24999;1.532127
25000;1.291446
25001;1.338995
25002;1.323297
25003;2.851867
25004;2.86258
25005;1.224913
25006;1.215986
25007;1.310678
25008;1.277391
25009;3.014829
25010;4.267029
25011;4.612199
25012;4.951834
25013;5.607996
25014;4.502606
25015;2.590936
25016;2.408098
25017;0.676476
25018;0.512194
25019;14.595356
25020;16.624014
25021;18.788975
25022;19.070072
25023;19.143667
25024;17.537949
25025;17.103533
25026;16.028002
25027;14.809469
25028;15.906072
25029;15.639643
25030;14.456423
25031;13.858656
25032;13.689771
25033;14.538619
25034;15.332046
25035;15.453658
25036;15.149779
25037;15.317605
25038;13.958596
25039;13.084877
25040;12.40425
25041;11.474101
25042;1.583193
25043;1.631781
25044;1.797367
25045;1.950412
25046;2.099638
25047;2.126501
25048;2.138716
25049;2.218218
25050;2.23616
25051;2.118532
25052;2.059872
25053;1.811482
25054;1.6387
25055;1.646559
25056;3.584278
25057;18.791487
25058;20.230062
25059;20.997471
25060;20.638197
25061;19.938372
25062;16.112469
25063;15.256652
25064;0.797067
25065;0.584931
25066;1.602732
25067;1.190961
25068;0.113706
25069;0.278747
25070;0.249254
25071;0.401077
25072;0.394884
25073;0.306743
25074;0.33006
25075;0.379656
25076;0.417804
25077;0.452632
25078;0.469061
25079;0.65096
25080;0.5502
25081;0.524173
25082;0.491142
25083;0.52079
25084;0.540823
25085;0.605019
25086;0.761667
25087;0.872951
25088;0.934274
25089;0.997418
25090;1.001446
25091;1.197213
25092;1.131493
25093;1.069363
25094;1.06169
25095;1.015676
25096;1.134967
25097;1.099219
25098;1.007024
25099;0.927283
25100;0.989875
25101;1.022071
25102;1.017655
25103;0.968502
25104;1.038975
25105;1.150541
25106;1.310065
25107;1.359337
25108;1.386897
25109;1.383826
25110;2.627516
25111;2.601293
25112;1.256342
25113;1.250927
25114;1.242753
25115;1.176864
25116;1.152552
25117;3.955146
25118;4.396939
25119;4.712894
25120;4.990391
25121;5.027708
25122;3.551502
25123;3.070408
25124;2.829682
25125;2.558812
25126;2.447682
25127;14.896322
25128;17.283134
25129;17.199512
25130;16.332203
25131;16.226625
25132;16.655184
25133;15.963696
25134;15.061061
25135;16.076132
25136;15.405942
25137;14.410549
25138;13.414471
25139;13.62621
25140;14.44285
25141;15.166461
25142;15.532456
25143;15.474322
25144;15.557209
25145;14.426106
25146;13.74144
25147;12.672265
25148;11.977568
25149;1.661652
25150;1.912978
25151;1.939095
25152;2.066854
25153;2.225739
25154;2.297568
25155;2.307755
25156;2.322075
25157;2.246171
25158;2.208999
25159;2.042722
25160;1.820578
25161;1.683239
25162;1.629846
25163;3.067553
25164;4.616367
25165;18.00165
25166;20.538589
25167;20.926155
25168;20.29249
25169;19.220991
25170;17.621067
25171;1.12753
25172;0.883242
25173;1.696333
25174;1.557467
25175;0.819208
25176;0.28749
25177;0.300132
25178;0.24303
25179;0.338543
25180;0.31377
25181;0.26699
25182;0.301439
25183;0.348799
25184;0.415888
25185;0.464094
25186;0.450614
25187;0.460921
25188;0.415569
25189;0.411728
25190;0.4007
25191;0.456231
25192;0.446466
25193;0.516577
25194;0.602289
25195;0.771146
25196;0.944076
25197;1.073759
25198;0.992089
25199;1.076401
25200;1.083771
25201;1.103843
25202;1.146261
25203;1.216204
25204;1.181023
25205;0.992402
25206;0.954021
25207;0.872575
25208;0.94392
25209;0.968078
25210;0.865458
25211;1.053503
25212;1.107807
25213;1.11661
25214;1.313537
25215;1.359191
25216;1.410496
25217;1.322282
25218;2.295414
25219;2.540485
25220;2.58648
25221;1.482837
25222;1.25972
25223;1.248467
25224;1.123466
25225;3.508467
25226;3.87233
25227;4.314451
25228;4.574906
25229;4.748955
25230;4.141506
25231;2.216714
25232;2.437507
25233;2.84931
25234;2.880088
25235;13.052315
25236;14.766016
25237;15.496091
25238;15.260405
25239;15.159936
25240;15.154943
25241;13.863609
25242;14.464865
25243;15.478114
25244;15.649641
25245;15.143228
25246;13.779156
25247;14.194107
25248;14.581446
25249;15.399683
25250;15.782552
25251;15.731918
25252;15.803266
25253;14.823212
25254;14.328709
25255;13.969984
25256;13.185364
25257;1.738637
25258;1.990914
25259;2.039918
25260;2.203859
25261;2.417387
25262;2.326615
25263;2.413157
25264;2.379972
25265;2.411634
25266;2.293175
25267;2.153004
25268;1.868498
25269;1.890351
25270;1.686223
25271;1.594131
25272;3.668254
25273;3.345736
25274;18.124893
25275;20.491611
25276;20.512796
25277;20.162165
25278;18.823984
25279;15.952347
25280;1.267823
25281;1.223005
25282;1.884846
25283;1.572112
25284;0.225161
25285;0.295635
25286;0.302706
25287;0.195202
25288;0.278109
25289;0.334894
25290;0.389847
25291;0.411577
25292;0.425895
25293;0.472908
25294;0.46195
25295;0.417411
25296;0.3563
25297;0.385687
25298;0.350103
25299;0.389671
25300;0.455077
25301;0.529231
25302;0.617746
25303;0.766627
25304;0.96886
25305;0.963159
25306;1.211326
25307;1.061323
25308;1.045378
25309;1.131574
25310;1.262197
25311;1.274587
25312;1.136472
25313;0.947292
25314;0.929821
25315;0.844005
25316;0.886019
25317;0.882944
25318;0.887892
25319;0.986987
25320;1.02812
25321;1.093428
25322;1.274402
25323;1.33769
25324;1.359508
25325;1.339069
25326;1.764441
25327;2.170467
25328;2.370141
25329;1.984846
25330;1.436456
25331;1.263122
25332;1.192398
25333;1.198012
25334;3.441536
25335;3.90056
25336;4.29927
25337;4.571557
25338;4.010416
25339;1.591845
25340;1.449023
25341;1.259375
25342;0.950462
25343;2.819825
25344;13.579094
25345;14.495152
25346;15.431337
25347;15.659274
25348;15.47992
25349;13.674391
25350;13.877509
25351;15.61428
25352;16.422184
25353;15.723053
25354;15.388863
25355;14.837432
25356;14.88899
25357;15.599843
25358;15.958006
25359;15.95532
25360;16.326996
25361;15.387868
25362;15.220595
25363;15.246848
25364;14.506661
25365;1.981566
25366;2.10832
25367;2.275867
25368;2.343329
25369;2.403292
25370;2.355517
25371;2.599
25372;2.379293
25373;2.396347
25374;2.206002
25375;2.218876
25376;2.089228
25377;2.010275
25378;1.754936
25379;1.770193
25380;2.877195
25381;4.212199
25382;2.133358
25383;18.397017
25384;19.866938
25385;19.983974
25386;18.908146
25387;17.208466
25388;15.845453
25389;1.501705
25390;2.826093
25391;2.211693
25392;1.555876
25393;0.132225
25394;0.362691
25395;0.308262
25396;0.154778
25397;0.364044
25398;0.454996
25399;0.456886
25400;0.422598
25401;0.456904
25402;0.45497
25403;0.392463
25404;0.352696
25405;0.375982
25406;0.364949
25407;0.354446
25408;0.465813
25409;0.462198
25410;0.595745
25411;0.817241
25412;0.931647
25413;1.051553
25414;1.130682
25415;0.968607
25416;0.990285
25417;1.184695
25418;1.2352
25419;1.111336
25420;1.030781
25421;0.961817
25422;0.936629
25423;0.871208
25424;0.80335
25425;0.819343
25426;0.823457
25427;0.899939
25428;0.919298
25429;0.995085
25430;1.265702
25431;1.245049
25432;1.347143
25433;1.513266
25434;1.494687
25435;1.442855
25436;2.099134
25437;2.293884
25438;1.896279
25439;1.332711
25440;1.386905
25441;1.29399
25442;1.380265
25443;3.329693
25444;3.504243
25445;3.478438
25446;2.978616
25447;1.514281
25448;1.543396
25449;1.353972
25450;1.287089
25451;0.95121
25452;11.596347
25453;14.725432
25454;16.099321
25455;16.443386
25456;15.742607
25457;13.894647
25458;13.306333
25459;14.513439
25460;16.145229
25461;16.906696
25462;15.83663
25463;15.039721
25464;15.095139
25465;15.524639
25466;15.728474
25467;16.146477
25468;16.66301
25469;15.915407
25470;16.431267
25471;16.108471
25472;15.362222
25473;14.663754
25474;2.325315
25475;2.374785
25476;2.552392
25477;2.582886
25478;2.578813
25479;2.592832
25480;2.550317
25481;2.325377
25482;2.394153
25483;2.414373
25484;2.20045
25485;2.151838
25486;1.961238
25487;1.805294
25488;1.605934
25489;3.450674
25490;4.718141
25491;15.543345
25492;17.521032
25493;18.738728
25494;18.903717
25495;18.191538
25496;17.247709
25497;16.676413
25498;4.84457
25499;3.56044
25500;2.419434
25501;1.073556
25502;0.463675
25503;0.377335
25504;0.003661
25505;0.041644
25506;0.040148
25507;0.237115
25508;0.373465
25509;0.390247
25510;0.400951
25511;0.479436
25512;0.468417
25513;0.44424
25514;0.404747
25515;0.395902
25516;0.378469
25517;0.438763
25518;0.567118
25519;0.572833
25520;0.488006
25521;0.787064
25522;0.797106
25523;0.882287
25524;1.007058
25525;1.01671
25526;1.007727
25527;1.026101
25528;1.032991
25529;0.819607
25530;0.810453
25531;0.886859
25532;0.88055
25533;0.834874
25534;0.800321
25535;0.8503
25536;0.840506
25537;0.817965
25538;0.833426
25539;1.018035
25540;1.133198
25541;1.188827
25542;1.236366
25543;1.448456
25544;1.462945
25545;1.47178
25546;1.372333
25547;1.327112
25548;1.362331
25549;1.455287
25550;1.550992
25551;1.440028
25552;1.471661
25553;1.480748
25554;1.48328
25555;1.513993
25556;1.40801
25557;1.683312
25558;2.578627
25559;1.369375
25560;1.406161
25561;1.288371
25562;0.960434
25563;13.516761
25564;15.329223
25565;16.544207
25566;16.000412
25567;13.954549
25568;13.696001
25569;15.014534
25570;15.573539
25571;15.540628
25572;15.602792
25573;14.722392
25574;15.242901
25575;15.78017
25576;16.158201
25577;16.532976
25578;17.00901
25579;16.23612
25580;16.732658
25581;16.301275
25582;15.858255
25583;15.618456
25584;2.47174
25585;2.415208
25586;2.511131
25587;2.494012
25588;2.636543
25589;2.546192
25590;2.685055
25591;2.590322
25592;2.562096
25593;2.381491
25594;2.372395
25595;2.246481
25596;1.943535
25597;1.875418
25598;1.732412
25599;1.576724
25600;3.51754
25601;2.015606
25602;13.969842
25603;16.442507
25604;19.148928
25605;18.562815
25606;18.801859
25607;19.141779
25608;5.953492
25609;6.517272
25610;0.724521
25611;0.720011
25612;0.616414
25613;0.707354
25614;0.458184
25615;0.319093
25616;0.317082
25617;0.052672
25618;0.045762
25619;0.169011
25620;0.315881
25621;0.350736
25622;0.365503
25623;0.427619
25624;0.446128
25625;0.428248
25626;0.403356
25627;0.35733
25628;0.36489
25629;0.488422
25630;0.531501
25631;0.559919
25632;0.543871
25633;0.683115
25634;0.679231
25635;0.785634
25636;0.96916
25637;1.066317
25638;1.094082
25639;0.886923
25640;0.874391
25641;0.790484
25642;0.79314
25643;0.852126
25644;0.895705
25645;0.797405
25646;0.7585
25647;0.797784
25648;0.841842
25649;0.825239
25650;0.915392
25651;1.07461
25652;1.166265
25653;1.208967
25654;1.195017
25655;1.369723
25656;1.421979
25657;1.515166
25658;1.405705
25659;1.377104
25660;1.387742
25661;1.418641
25662;1.627012
25663;1.561409
25664;1.522962
25665;1.55496
25666;1.610113
25667;1.492855
25668;1.480982
25669;1.512755
25670;3.009884
25671;1.539843
25672;1.408808
25673;1.243476
25674;1.014567
25675;10.897658
25676;13.928402
25677;16.632286
25678;16.011965
25679;14.433637
25680;14.910051
25681;15.029445
25682;14.726551
25683;15.565449
25684;16.464157
25685;14.885274
25686;14.697375
25687;16.641741
25688;17.562607
25689;17.517834
25690;17.099102
25691;16.353098
25692;16.680775
25693;15.902853
25694;16.492887
25695;16.318151
25696;15.856227
25697;2.555262
25698;2.557893
25699;2.63029
25700;2.70135
25701;2.754498
25702;2.781793
25703;2.664783
25704;2.677493
25705;2.622833
25706;2.319792
25707;2.275001
25708;2.111233
25709;1.929201
25710;1.86044
25711;1.69884
25712;1.65012
25713;4.376573
25714;1.946986
25715;13.705564
25716;17.790638
25717;20.913227
25718;21.638279
25719;17.248436
25720;15.24811
25721;8.73041
25722;1.796593
25723;1.47081
25724;1.554521
25725;0.667139
25726;1.170348
25727;0.533361
25728;0.577538
25729;0.403528
25730;0.339659
25731;0.102121
25732;0.086986
25733;0.042187
25734;0.135259
25735;0.202872
25736;0.288081
25737;0.36951
25738;0.392139
25739;0.403689
25740;0.407113
25741;0.362922
25742;0.469703
25743;0.536996
25744;0.545161
25745;0.509649
25746;0.539094
25747;0.606987
25748;0.591572
25749;0.67459
25750;0.885208
25751;0.998595
25752;0.903754
25753;0.771028
25754;0.707747
25755;0.718764
25756;0.701041
25757;0.75772
25758;0.834672
25759;0.786365
25760;0.685165
25761;0.725801
25762;0.789063
25763;0.908913
25764;1.101688
25765;1.154152
25766;1.127247
25767;1.166372
25768;1.224364
25769;1.33194
25770;1.416673
25771;1.453441
25772;1.387133
25773;1.456936
25774;1.63832
25775;1.59868
25776;1.633015
25777;1.607827
25778;1.681249
25779;1.560559
25780;1.563951
25781;1.543676
25782;1.554025
25783;1.547287
25784;2.63886
25785;1.712314
25786;1.512916
25787;1.291743
25788;1.058836
25789;10.802196
25790;11.011412
25791;14.242783
25792;14.912417
25793;13.691746
25794;16.837006
25795;16.075129
25796;16.112123
25797;16.187815
25798;16.239061
25799;16.202042
25800;13.412396
25801;16.795855
25802;17.779602
25803;19.293133
25804;17.681559
25805;16.436069
25806;16.229593
25807;16.063448
25808;15.886059
25809;16.660557
25810;16.927053
25811;2.615847
25812;2.564259
25813;2.635451
25814;2.604108
25815;2.737147
